variant,btc_filter,vol_target,lev,is_total_pct,is_cagr_pct,is_maxdd_pct,is_sharpe,oos_total_pct,oos_cagr_pct,oos_maxdd_pct,oos_sharpe
donchian_30_20_ls,True,,1,12.500016965015902,4.004196380543856,-63.69433234066988,0.32432935852043904,4.221735459219622,2.428533171209901,-32.792775379726066,0.2918351877968902
donchian_30_20_ls,True,,2,-40.29481198266617,-15.795101485549257,-89.7023515388374,0.3168676525463059,-38.353698580257415,-24.475831456956122,-68.54179759693542,0.21258074514743006
donchian_30_20_ls,True,,3,-84.63014558252674,-46.43391353944715,-97.79037969020713,0.3168116853558511,-76.88556953511142,-57.256486548351184,-88.4512705942372,0.17518591982390497
donchian_30_20_ls,True,,5,-99.99569023755429,-96.49395264636826,-99.99934646554483,0.08527250258500176,-98.96207109631955,-92.93992196772956,-99.57172923103226,0.20630382888838675
donchian_30_20_ls,True,0.5,1,12.402587523194185,3.9741638001205004,-47.744562913807044,0.281269744055626,14.389331179850906,8.11359533589906,-23.03742745257855,0.39560262227084486
donchian_30_20_ls,True,0.5,2,-7.129733989180897,-2.435408651629367,-75.2886338798986,0.2812697440556346,4.921917551331156,2.8272872018612727,-43.95906079360217,0.3956026222708416
donchian_30_20_ls,True,0.5,3,-47.406312534744586,-19.280609535520355,-90.25985816910706,0.2566978769830839,-35.64049925282065,-22.564416088497342,-68.93571792194658,0.3137579123268899
donchian_30_20_ls,True,0.5,5,-95.45492732655362,-64.31270666587727,-99.24546057789377,0.19198243797643527,-85.06215489913029,-66.82196055219241,-94.0875973020227,0.31870003128998936
donchian_55_10,False,,1,103.99852542514432,26.826208526589923,-25.463960102672946,1.0081757303946097,-7.3692833903466255,-4.344840508364745,-25.58546125215252,-0.12460850077013197
donchian_55_10,False,,2,232.42961863996214,49.245038991793486,-45.87543102198393,1.0081757303946084,-24.91491025168272,-15.319086211328415,-50.24411876912773,-0.20310615276430138
donchian_55_10,False,,3,272.44117097190383,55.00744618711584,-65.05333803494845,0.9505031451852478,-42.961845197471945,-27.805154153821434,-68.02106689504836,-0.21756457107491506
donchian_55_10,False,,5,-44.220925598537505,-17.68282940706718,-89.28820735872358,0.7004671305232438,-65.79701700965472,-46.34332278176457,-85.22293659228106,-0.12729181690559838
donchian_55_10,False,0.5,1,71.55216785658456,19.710451877768122,-18.238555011284586,1.1051426314212747,-0.6011212774752139,-0.3492636568009244,-21.222809474540348,0.05862285026429116
donchian_55_10,False,0.5,2,167.9678746975914,38.89744081375055,-33.75819211390561,1.1051426314212787,-5.472828518796257,-3.213258344471104,-38.84645410199224,0.058622850264284036
donchian_55_10,False,0.5,3,252.01482392790956,52.120233805522446,-50.88975493257257,1.051733757380076,-20.52856410849252,-12.482710570058686,-56.81607293041535,-0.02399158383567982
donchian_55_10,False,0.5,5,300.87799341529626,58.856164294846344,-70.70683592039614,0.9772610931018032,-44.86748335760799,-29.21478865953917,-77.92808076804029,-0.013558571113295248
donchian_55_10,True,,1,117.74680823709356,29.613607760620543,-24.70568780297564,1.1157608155794083,-8.957310719614531,-5.299890252789452,-25.02693812383745,-0.18314941187481093
donchian_55_10,True,,2,284.34241264644953,56.64123696431069,-44.68815028175739,1.1157608155794079,-27.261676209861907,-16.865144070726103,-49.369948012054586,-0.2616107353354992
donchian_55_10,True,,3,402.5540527462743,71.2882582321608,-60.45210383863762,1.0795201996291348,-45.38374712896631,-29.60018268696496,-67.05297261186386,-0.27595697297548794
donchian_55_10,True,,5,5.945481243002293,1.943798733863611,-86.81223240172746,0.8206488329531298,-67.72464029333817,-48.11943617615783,-84.27371821409196,-0.18584648841447973
donchian_55_10,True,0.5,1,74.22360275034119,20.328636834009274,-17.36122295683453,1.1584403364767186,-0.8139288370292763,-0.47312151801502944,-18.987167056748543,0.04795478732606747
donchian_55_10,True,0.5,2,177.6317310040143,40.54747044080076,-32.32009442118719,1.158440336476722,-5.651749288368024,-3.319607687788484,-35.21043810621447,0.04795478732606323
donchian_55_10,True,0.5,3,273.7548831148194,55.189484963280776,-49.27180320293394,1.1030562331979752,-20.46965109173191,-12.445068912863299,-52.78057532355452,-0.03663463111070825
donchian_55_10,True,0.5,5,388.63927767258673,69.69255593588517,-66.34589445714793,1.0531904374773047,-44.12971907551243,-28.666661997356847,-74.14676516034697,-0.025971417205135874
donchian_55_10_ls,False,,1,83.23710208211968,22.36892314877592,-46.591765594847004,0.7247835312705442,-14.169895962950008,-8.485059782815485,-37.863609208987015,-0.06960255817601256
donchian_55_10_ls,False,,2,114.7005826149177,29.00634598409242,-75.01345965558812,0.7136725729677464,-44.79645643628828,-29.16188538354757,-69.32261902914493,-0.11528330217669243
donchian_55_10_ls,False,,3,57.75520134010706,16.411145407028236,-89.08684956748067,0.6988333981954544,-71.79096222269143,-52.0191523162898,-87.23374113757663,-0.12398628292905185
donchian_55_10_ls,False,,5,-97.83753167887915,-72.13986276645488,-99.52229486510423,0.4188325972700171,-95.81980044625034,-84.15472800950103,-98.52522019835051,-0.07437067190738535
donchian_55_10_ls,False,0.5,1,49.22405148648625,14.273696399875346,-32.17212237216175,0.6974000672383441,1.3042415250776207,0.7547745191234911,-23.25913199264281,0.15946971692037723
donchian_55_10_ls,False,0.5,2,90.76149548414467,24.021478997795786,-55.861019979035746,0.6974000672383442,-8.83321672356594,-5.225008805536913,-45.26384243586467,0.15946971692037415
donchian_55_10_ls,False,0.5,3,93.79497754070496,24.675419786328767,-74.4680421638286,0.6606240766116277,-32.67324446894011,-20.51234390979205,-66.5043104464902,0.10782107549129202
donchian_55_10_ls,False,0.5,5,-1.2698666584803897,-0.4250933693457304,-91.58549209368694,0.581992898485284,-71.47807200587792,-51.711041428849335,-89.32289570282356,0.11445056130773214
donchian_55_10_ls,True,,1,94.90829433878577,24.913709904803703,-43.05221736355189,0.7832155751746885,-15.798930568068915,-9.497028107952598,-39.86800164523624,-0.09979414163819143
donchian_55_10_ls,True,,2,144.83575358409513,34.77984300916348,-71.37084254654647,0.7717927912937586,-46.92152380725072,-30.75730237101505,-69.10675612575834,-0.14513735859994764
donchian_55_10_ls,True,,3,106.42657991404474,27.327400422861547,-85.61990879111008,0.7729540930939804,-73.44275903857051,-53.670103217205714,-87.12457717071582,-0.15376374243991697
donchian_55_10_ls,True,,5,-96.26990641136037,-66.58768430607012,-99.14904095298365,0.49216066149451526,-96.23903390934943,-85.09726572242477,-98.51440588083264,-0.1045289615464908
donchian_55_10_ls,True,0.5,1,51.418582124958625,14.83115287554031,-30.970404393668392,0.723205592637231,1.028611130200141,0.5956065936746135,-23.417535064648142,0.15294045522614277
